job_id,job_title,sector,district,industrial_cluster,required_micro_skills,nsqf_level,proficiency_level,experience_required_years,min_salary,max_salary,posting_source,demand_trend
8AC28BFE,EV Battery Assembly Technician,Electric Vehicles,Aurangabad,Waluj,Li-ion cell handling; BMS calibration; EV safety protocols; thermal management; DC bus wiring; spot welding,4,L3,0.7,20598,39835,Indeed,Emerging
B2AA3E25,Electrician (Industrial),Electrical,Raigad,Patalganga,PLC basics; panel wiring; safety regulations; earthing; motor winding,3,L2,5.6,12114,22979,Times Jobs,Stable
CB5AF552,Turnerr / Machinist,Precision Engineering,Kolhapur,Gokul-Shirgaon,measurement tools; turning & facing; boring & drilling; lathe operation; coolant management,3,L2,3.8,13829,22722,Naukri.com,Stable
0CA64741,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Aurangabad,Waluj,robot teach pendant; FANUC/KUKA commissioning; safety PLCs; servo motor calibration; pneumatic systems; PLC programming,5,L2,1.7,27399,51281,Naukri.com,Emerging
7DCA67F7,Drone Pilot / UAV Technician,AgriTech / Surveillance,Mumbai,BKC,payload operations; geofencing; DGCA certification,4,L2,0.6,21136,47279,Naukri.com,Emerging
1FDCD146,CNC/VMC Operator,Precision Engineering,Mumbai,Thane-Wagle,tolerance measurement; Fanuc CNC controls; quality inspection; tool offsets; G-code programming; CAD/CAM basics,4,L2,1.2,19651,36276,LinkedIn,Stable
58E73ABD,Electrician (Industrial),Electrical,Pune,Chakan,motor winding; PLC basics; earthing; safety regulations,3,L1,5.2,14312,28398,Mahaswayam,Stable
92272273,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nagpur,MIDC Nagpur,temperature monitoring; inventory management; WMS software; route optimization; reefer truck ops; FSSAI cold-chain norms,4,L1,0.7,16330,31702,apna.co,Emerging
218B11B3,Fitter (Industrial),Engineering,Thane,Bhiwandi,surface finishing; measurement tools; thread cutting; bench work,3,L1,4.1,14133,26879,apna.co,Stable
CA0E6B37,Data Entry Operator,IT/BPO,Pune,Chakan,typing speed 40wpm; basic internet; MS Office,2,L2,3.3,9576,14519,Naukri.com,Declining
5DB02181,EV Battery Assembly Technician,Electric Vehicles,Aurangabad,Chikalthana,DC bus wiring; BMS calibration; spot welding; thermal management; EV safety protocols; Li-ion cell handling,4,L2,0.8,21120,38031,NCS Portal,Emerging
24780536,AI-assisted Quality Inspector,Advanced Manufacturing,Aurangabad,Shendra-AURIC,CMM operation; image annotation; Python/ML awareness; SPC analysis; computer vision basics; defect classification,5,L2,2.1,26116,45732,Times Jobs,Emerging
20649E17,CNC/VMC Operator,Precision Engineering,Nashik,Satpur,quality inspection; tolerance measurement; CAD/CAM basics; tool offsets; Fanuc CNC controls; G-code programming,4,L1,3.1,16456,35841,Indeed,Stable
A4C44E86,AI-assisted Quality Inspector,Advanced Manufacturing,Nashik,Satpur,defect classification; image annotation; CMM operation; Python/ML awareness,5,L1,1.8,25745,48891,Indeed,Emerging
38244845,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nashik,Ambad,temperature monitoring; reefer truck ops; route optimization; inventory management; WMS software; FSSAI cold-chain norms,4,L2,2.2,17163,31225,Indeed,Emerging
BC8FEDCB,CNC/VMC Operator,Precision Engineering,Nashik,Satpur,tolerance measurement; quality inspection; Fanuc CNC controls; G-code programming,4,L3,0.9,17362,35132,Indeed,Stable
B4AD61D5,Industrial IoT Technician,Industry 4.0,Nashik,Ambad,cloud dashboards; MQTT protocol; Python scripting,5,L2,2.8,28993,55240,Naukri.com,Emerging
228FE716,EV Battery Assembly Technician,Electric Vehicles,Akola,Murtizapur,BMS calibration; thermal management; Li-ion cell handling; DC bus wiring,4,L2,2.8,16684,31658,Company Website,Emerging
51CBED74,Welder (MIG/TIG/Arc),Engineering,Beed,Beed MIDC,TIG welding; PPE compliance; weld inspection; MIG welding,3,L1,2.3,11193,20967,Indeed,Stable
6CC34A2F,CNC/VMC Operator,Precision Engineering,Kolhapur,Kagal,tolerance measurement; Fanuc CNC controls; quality inspection,4,L1,4.2,16775,35226,Naukri.com,Stable
98634C8A,Plumber,Construction,Pune,Talegaon,plumbing drawings; water treatment basics; pressure testing; pipe fitting; sanitary installation,3,L2,2.9,13968,24953,Mahaswayam,Stable
82AF73CE,Offset Printer Operator,Printing & Packaging,Nagpur,Hingna,plate burning; color registration; offset press operation; ink mixing,3,L1,0.3,9087,16957,Company Website,Declining
E9519A19,Solar PV Installation Technician,Renewable Energy,Jalgaon,Bhusawal,rooftop module mounting; earthing & bonding; shadow analysis; string inverter commissioning; net metering; DC cabling,4,L3,0.0,14354,27856,NCS Portal,Emerging
E6C28DFD,Industrial IoT Technician,Industry 4.0,Nashik,Ambad,edge computing; sensor calibration; MQTT protocol,5,L2,2.3,28255,54805,Company Website,Emerging
DE808277,Fitter (Industrial),Engineering,Pune,Chakan,blueprint reading; surface finishing; bench work; measurement tools; assembly & fitting; thread cutting,3,L1,2.4,15174,25278,Company Website,Stable
285C35D4,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nashik,Satpur,route optimization; reefer truck ops; inventory management; WMS software; FSSAI cold-chain norms,4,L1,0.5,17648,32181,Naukri.com,Emerging
51121014,Data Entry Operator,IT/BPO,Pune,Ranjangaon,MS Office; tally basics; basic internet,2,L1,3.6,9882,15442,apna.co,Declining
70B74D80,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Thane,Bhiwandi,route optimization; temperature monitoring; reefer truck ops; FSSAI cold-chain norms; inventory management,4,L1,0.0,19768,34508,Company Website,Emerging
BAD2AFE0,AC & Refrigeration Technician,HVAC,Mumbai,BKC,refrigerant handling; VRF systems; BMS controls,4,L2,1.2,17442,31168,Mahaswayam,Stable
E196B86B,Green Building Technician,Construction,Mumbai,Thane-Wagle,MEP coordination; rainwater harvesting; EV charging infra; BIM awareness; energy auditing basics; IGBC norms,4,L2,2.0,18162,33984,NCS Portal,Emerging
D80DABAC,CNC/VMC Operator,Precision Engineering,Nashik,Ambad,tolerance measurement; G-code programming; CAD/CAM basics; quality inspection,4,L2,4.4,16739,32989,apna.co,Stable
C152298E,Turnerr / Machinist,Precision Engineering,Mumbai,Andheri-MIDC,boring & drilling; turning & facing; measurement tools; coolant management; lathe operation,3,L2,1.8,15301,27626,LinkedIn,Stable
914EBC21,Fitter (Industrial),Engineering,Kolhapur,Kagal,blueprint reading; measurement tools; bench work,3,L1,6.0,13115,23832,Indeed,Stable
D364FE20,EV Battery Assembly Technician,Electric Vehicles,Raigad,Taloja,DC bus wiring; EV safety protocols; Li-ion cell handling; thermal management; BMS calibration,4,L2,0.3,19564,35972,Company Website,Emerging
D4FB14DC,AI-assisted Quality Inspector,Advanced Manufacturing,Aurangabad,Shendra-AURIC,image annotation; defect classification; Python/ML awareness; computer vision basics,5,L3,2.3,26429,48556,Company Website,Emerging
C9D586B0,Drone Pilot / UAV Technician,AgriTech / Surveillance,Thane,Dombivli-MIDC,payload operations; DGCA certification; flight planning; geofencing; GPS calibration; drone maintenance,4,L1,1.4,20949,47004,Indeed,Emerging
EF315AE5,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Thane,Bhiwandi,reefer truck ops; FSSAI cold-chain norms; route optimization; temperature monitoring; inventory management; WMS software,4,L1,0.9,19214,34953,Indeed,Emerging
CC4B3CB4,CNC/VMC Operator,Precision Engineering,Gadchiroli,Gadchiroli MIDC,quality inspection; Fanuc CNC controls; tolerance measurement; tool offsets; G-code programming; CAD/CAM basics,4,L2,2.4,13966,27778,Naukri.com,Stable
D716A3C8,EV Battery Assembly Technician,Electric Vehicles,Palghar,Manor,spot welding; DC bus wiring; Li-ion cell handling; BMS calibration,4,L3,0.7,18632,33789,apna.co,Emerging
6083433D,Industrial IoT Technician,Industry 4.0,Nashik,Satpur,cloud dashboards; edge computing; OPC-UA; sensor calibration; Python scripting,5,L2,2.8,29505,53648,Naukri.com,Emerging
39FACBFF,EV Battery Assembly Technician,Electric Vehicles,Nashik,Ambad,DC bus wiring; spot welding; thermal management; EV safety protocols; BMS calibration,4,L3,2.1,21734,37786,Company Website,Emerging
60A8ADCA,Electrician (Industrial),Electrical,Jalna,Ambad-Jalna,panel wiring; motor winding; safety regulations; earthing; PLC basics; electrical drawings,3,L1,4.9,10968,21220,Naukri.com,Stable
F7D08B14,Fitter (Industrial),Engineering,Aurangabad,Chikalthana,surface finishing; assembly & fitting; measurement tools; bench work; thread cutting,3,L2,3.6,13144,22954,LinkedIn,Stable
88E10156,CNC/VMC Operator,Precision Engineering,Aurangabad,Chikalthana,quality inspection; tool offsets; Fanuc CNC controls; CAD/CAM basics; G-code programming,4,L1,0.7,17188,34701,Naukri.com,Stable
0081DA80,Solar PV Installation Technician,Renewable Energy,Ahmednagar,Rahuri,earthing & bonding; net metering; rooftop module mounting,4,L2,0.7,14152,26986,apna.co,Emerging
7ECEA639,Solar PV Installation Technician,Renewable Energy,Latur,Latur MIDC,net metering; DC cabling; rooftop module mounting; earthing & bonding; shadow analysis; string inverter commissioning,4,L3,2.3,12754,25529,Naukri.com,Emerging
12344BE4,Manual Draftsman (Drawing Board),Engineering,Aurangabad,Waluj,2D blueprint reading; manual drawing board; basic AutoCAD,3,L1,2.3,9723,15822,Mahaswayam,Declining
7F78B2E1,Turnerr / Machinist,Precision Engineering,Nashik,Ambad,boring & drilling; measurement tools; lathe operation; turning & facing; coolant management,3,L2,3.3,13245,24216,Times Jobs,Stable
FEB017C4,Industrial IoT Technician,Industry 4.0,Pune,Chakan,OPC-UA; cloud dashboards; MQTT protocol,5,L2,3.1,32960,64375,apna.co,Emerging
670C6C2D,Manual Draftsman (Drawing Board),Engineering,Mumbai,Andheri-MIDC,basic AutoCAD; T-square drafting; manual drawing board,3,L2,1.7,10995,16931,Indeed,Declining
10141AA4,Welder (MIG/TIG/Arc),Engineering,Nashik,Ambad,SMAW; TIG welding; distortion control,3,L2,6.5,13722,24666,Mahaswayam,Stable
4C8D27A4,Welder (MIG/TIG/Arc),Engineering,Nagpur,Butibori,TIG welding; PPE compliance; SMAW; distortion control,3,L1,0.3,13061,26260,Indeed,Stable
5A7121AE,Plumber,Construction,Amravati,Nandgaonpeth,water treatment basics; pipe fitting; pressure testing; plumbing drawings; sanitary installation,3,L2,3.0,11704,20374,LinkedIn,Stable
3CAA6670,CNC/VMC Operator,Precision Engineering,Aurangabad,Chikalthana,quality inspection; Fanuc CNC controls; CAD/CAM basics; tool offsets,4,L2,4.4,16365,34782,Mahaswayam,Stable
9049ED52,Data Entry Operator,IT/BPO,Thane,Murbad,basic internet; MS Office; typing speed 40wpm; tally basics,2,L3,1.6,9383,15446,Indeed,Declining
46292E2B,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Pune,Talegaon,servo motor calibration; PLC programming; FANUC/KUKA commissioning; safety PLCs,5,L2,3.7,30471,59336,Naukri.com,Emerging
C1EA260E,Plumber,Construction,Akola,Akola MIDC,sanitary installation; plumbing drawings; pressure testing; water treatment basics; pipe fitting,3,L1,4.4,10527,18717,LinkedIn,Stable
CA2ECE52,Fitter (Industrial),Engineering,Hingoli,Hingoli MIDC,measurement tools; assembly & fitting; blueprint reading; surface finishing,3,L1,0.2,10944,20993,Indeed,Stable
C94BB53A,Electrician (Industrial),Electrical,Aurangabad,Shendra-AURIC,safety regulations; earthing; panel wiring; motor winding; PLC basics,3,L2,5.5,13832,24976,Mahaswayam,Stable
CE8C673C,Turnerr / Machinist,Precision Engineering,Buldhana,Khamgaon,lathe operation; coolant management; turning & facing,3,L2,2.7,10500,20142,LinkedIn,Stable
7FCE7FEE,Welder (MIG/TIG/Arc),Engineering,Ratnagiri,Mirya,MIG welding; SMAW; TIG welding,3,L1,3.3,10655,21396,Times Jobs,Stable
C025D823,AI-assisted Quality Inspector,Advanced Manufacturing,Wardha,Wardha MIDC,computer vision basics; Python/ML awareness; defect classification; CMM operation,5,L3,4.5,21492,37373,LinkedIn,Emerging
C171E67C,AI-assisted Quality Inspector,Advanced Manufacturing,Sangli,Kupwad,image annotation; computer vision basics; SPC analysis; CMM operation,5,L2,3.8,24066,40774,Indeed,Emerging
0E227B90,EV Battery Assembly Technician,Electric Vehicles,Palghar,Boisar,thermal management; DC bus wiring; spot welding,4,L1,1.7,18398,33264,LinkedIn,Emerging
D752F7BB,AC & Refrigeration Technician,HVAC,Thane,Bhiwandi,BMS controls; electrical troubleshooting; AMC documentation,4,L1,2.7,16480,33424,LinkedIn,Stable
7FA43959,Electrician (Industrial),Electrical,Palghar,Boisar,electrical drawings; earthing; motor winding; PLC basics; safety regulations; panel wiring,3,L2,3.6,12225,22502,Company Website,Stable
05B6B558,Electrician (Industrial),Electrical,Thane,Bhiwandi,earthing; PLC basics; electrical drawings; safety regulations; motor winding,3,L3,2.2,15188,28645,Naukri.com,Stable
22A22440,Welder (MIG/TIG/Arc),Engineering,Hingoli,Hingoli MIDC,MIG welding; SMAW; TIG welding; distortion control,3,L2,3.6,11234,22161,Company Website,Stable
BB7F5037,Fitter (Industrial),Engineering,Yavatmal,Yavatmal MIDC,bench work; thread cutting; surface finishing; measurement tools; blueprint reading; assembly & fitting,3,L2,6.6,10785,19743,Times Jobs,Stable
08149B45,Data Entry Operator,IT/BPO,Mumbai,BKC,basic internet; tally basics; typing speed 40wpm; MS Office,2,L2,3.2,9700,15853,LinkedIn,Declining
E709A8F7,Fitter (Industrial),Engineering,Palghar,Manor,surface finishing; bench work; thread cutting; assembly & fitting,3,L2,5.1,11697,21588,apna.co,Stable
582CA314,Data Entry Operator,IT/BPO,Thane,Dombivli-MIDC,MS Office; tally basics; basic internet,2,L1,2.2,9310,14828,Times Jobs,Declining
8A75BF67,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Nashik,Ambad,safety PLCs; pneumatic systems; PLC programming; robot teach pendant; servo motor calibration,5,L1,2.8,25474,50676,Company Website,Emerging
96FF46E8,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nashik,Sinnar,temperature monitoring; inventory management; FSSAI cold-chain norms; reefer truck ops; WMS software; route optimization,4,L2,2.5,17407,32739,NCS Portal,Emerging
278229D2,Turnerr / Machinist,Precision Engineering,Pune,Talegaon,measurement tools; lathe operation; turning & facing; coolant management; boring & drilling,3,L3,5.3,15202,27740,Naukri.com,Stable
B19D675C,AI-assisted Quality Inspector,Advanced Manufacturing,Pune,Pimpri-Chinchwad,defect classification; SPC analysis; computer vision basics; image annotation,5,L2,2.8,30585,50270,Times Jobs,Emerging
09AB2A05,Fitter (Industrial),Engineering,Sangli,Kupwad,thread cutting; blueprint reading; bench work,3,L2,0.8,11923,22345,apna.co,Stable
43E01F6E,AI-assisted Quality Inspector,Advanced Manufacturing,Nashik,Sinnar,image annotation; SPC analysis; CMM operation; computer vision basics; defect classification; Python/ML awareness,5,L2,3.3,25399,46624,Company Website,Emerging
A98A0230,Green Building Technician,Construction,Ratnagiri,Lote Parshuram,rainwater harvesting; IGBC norms; energy auditing basics; BIM awareness,4,L1,2.5,13907,26274,LinkedIn,Emerging
CCCA8DF4,Industrial IoT Technician,Industry 4.0,Chandrapur,Chandrapur MIDC,sensor calibration; cloud dashboards; edge computing,5,L1,1.3,24321,44826,Indeed,Emerging
DA5D5954,EV Battery Assembly Technician,Electric Vehicles,Aurangabad,Chikalthana,EV safety protocols; spot welding; Li-ion cell handling; DC bus wiring; thermal management; BMS calibration,4,L1,1.3,20913,36885,Company Website,Emerging
942D03FB,AI-assisted Quality Inspector,Advanced Manufacturing,Pune,Pimpri-Chinchwad,SPC analysis; defect classification; CMM operation; Python/ML awareness,5,L2,1.6,28495,49697,Times Jobs,Emerging
63306D4B,AI-assisted Quality Inspector,Advanced Manufacturing,Kolhapur,Kagal,CMM operation; image annotation; SPC analysis; computer vision basics,5,L1,3.2,26892,45499,Company Website,Emerging
DB710727,EV Battery Assembly Technician,Electric Vehicles,Pune,Ranjangaon,BMS calibration; spot welding; DC bus wiring; Li-ion cell handling; EV safety protocols,4,L3,0.9,24173,40572,NCS Portal,Emerging
0BF9E6DC,AI-assisted Quality Inspector,Advanced Manufacturing,Aurangabad,Chikalthana,computer vision basics; SPC analysis; Python/ML awareness; CMM operation,5,L1,1.6,27417,45130,apna.co,Emerging
3F81D2A0,Solar PV Installation Technician,Renewable Energy,Yavatmal,Pusad,earthing & bonding; DC cabling; string inverter commissioning,4,L2,1.2,12461,24700,LinkedIn,Emerging
C8EB476F,Electrician (Industrial),Electrical,Ahmednagar,Shrirampur,safety regulations; earthing; electrical drawings; motor winding; PLC basics; panel wiring,3,L1,4.5,12401,23060,Naukri.com,Stable
C9F8F118,Green Building Technician,Construction,Pune,Chakan,energy auditing basics; rainwater harvesting; EV charging infra; MEP coordination; BIM awareness,4,L2,1.4,19442,35582,Times Jobs,Emerging
ABB9E6A5,Turnerr / Machinist,Precision Engineering,Nandurbar,Nandurbar MIDC,coolant management; turning & facing; measurement tools; boring & drilling; lathe operation,3,L3,2.3,11547,20897,NCS Portal,Stable
1AD40E0A,Stenographer / Shorthand Typist,Administration,Nagpur,MIDC Nagpur,MS Word; filing systems; Pitman shorthand; typing speed 60wpm,2,L1,0.8,8746,13088,Company Website,Declining
8A78B4F0,Data Entry Operator,IT/BPO,Pune,Ranjangaon,tally basics; basic internet; MS Office; typing speed 40wpm,2,L2,2.1,9196,15086,Times Jobs,Declining
DB730A7C,CNC/VMC Operator,Precision Engineering,Raigad,Patalganga,G-code programming; tool offsets; Fanuc CNC controls; tolerance measurement,4,L2,4.0,15417,30357,Company Website,Stable
3FD6741F,CNC/VMC Operator,Precision Engineering,Aurangabad,Waluj,CAD/CAM basics; tool offsets; Fanuc CNC controls; quality inspection; G-code programming; tolerance measurement,4,L3,3.6,17002,34383,Naukri.com,Stable
34345781,Offset Printer Operator,Printing & Packaging,Wardha,Wardha MIDC,plate burning; ink mixing; bindery operations; color registration,3,L1,4.1,7568,13886,LinkedIn,Declining
483C66FF,Solar PV Installation Technician,Renewable Energy,Kolhapur,Gokul-Shirgaon,rooftop module mounting; net metering; string inverter commissioning,4,L2,1.4,15619,28792,Company Website,Emerging
6A6A7488,Plumber,Construction,Gondia,Gondia MIDC,sanitary installation; pipe fitting; plumbing drawings; pressure testing,3,L2,1.7,10617,17693,LinkedIn,Stable
