iti_id,iti_name,district,industrial_cluster,tier,iti_type,course_name,sector,nsqf_level,duration_months,annual_intake_seats,placement_rate_pct,skills_taught,skills_gap,demand_alignment,mismatch_flag
ITI-MH-0150,Seva Sahayak ITI Satara MIDC,Satara,Satara MIDC,tier3,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,14,68.8,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0150,Seva Sahayak ITI Satara MIDC,Satara,Satara MIDC,tier3,Pvt,Offset Printing Technology,Printing,3,12,24,9.7,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0151,Progressive Polytechnic & ITI Lote Parshuram,Ratnagiri,Lote Parshuram,rural,Govt,Shorthand & Stenography,Administration,2,12,27,17.0,Pitman shorthand; typing speed 60wpm; MS Word; filing systems; basic correspondence,digital transcription tools; voice-to-text software; calendar management; CRM usage,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0151,Progressive Polytechnic & ITI Lote Parshuram,Ratnagiri,Lote Parshuram,rural,Govt,Plumber,Construction,3,12,23,49.3,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0152,KVK ITI Ratnagiri,Ratnagiri,Lote Parshuram,rural,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,46,12.5,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0153,Govt ITI Ratnagiri (Women),Ratnagiri,Mirya,rural,Pvt,Offset Printing Technology,Printing,3,12,22,15.3,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0153,Govt ITI Ratnagiri (Women),Ratnagiri,Mirya,rural,Pvt,AI-Quality Inspection Tech,Adv Manufacturing,5,12,6,88.3,computer vision basics; image annotation; CMM operation; SPC analysis; defect classification; Python/ML awareness,model retraining pipelines; edge AI deployment; generative AI for test data; ISO 17025 lab accreditation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0155,Tata Strive Centre Sindhudurg MIDC,Sindhudurg,Sindhudurg MIDC,rural,Govt,Data Entry & Office Automation,IT/BPO,2,12,37,17.6,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0156,MSBTE Affiliated ITI Wardha,Wardha,Wardha MIDC,rural,Pvt,Solar PV Technician,Renewable Energy,4,6,13,64.0,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0156,MSBTE Affiliated ITI Wardha,Wardha,Wardha MIDC,rural,Pvt,Offset Printing Technology,Printing,3,12,25,12.7,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0157,Skill India Hub ITI Wardha,Wardha,Wardha MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,32,47.4,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0158,JSW Skills ITI Wardha MIDC,Wardha,Wardha MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,39,48.5,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0158,JSW Skills ITI Wardha MIDC,Wardha,Wardha MIDC,rural,Govt,Fitter,Engineering,3,24,46,54.7,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0158,JSW Skills ITI Wardha MIDC,Wardha,Wardha MIDC,rural,Pvt,Green Building & Energy Audit,Construction,4,6,10,74.3,IGBC norms; MEP coordination; energy auditing basics; rainwater harvesting; BIM awareness; EV charging infra,ECBC compliance documentation; net-zero building modelling; green rating auditing; thermal comfort simulation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0159,Tata Strive Centre Gondia MIDC,Gondia,Gondia MIDC,rural,Govt,Data Entry & Office Automation,IT/BPO,2,12,34,12.0,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0159,Tata Strive Centre Gondia MIDC,Gondia,Gondia MIDC,rural,Govt,Fitter,Engineering,3,24,53,57.3,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0159,Tata Strive Centre Gondia MIDC,Gondia,Gondia MIDC,rural,Pvt,Offset Printing Technology,Printing,3,12,21,9.5,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0159,Tata Strive Centre Gondia MIDC,Gondia,Gondia MIDC,rural,Pvt,CNC/VMC Operator,Precision Engg,4,12,25,56.6,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0160,Maharashtra Industrial Training Institute Gondia MIDC,Gondia,Gondia MIDC,rural,Pvt,Solar PV Technician,Renewable Energy,4,6,19,69.1,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0160,Maharashtra Industrial Training Institute Gondia MIDC,Gondia,Gondia MIDC,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,29,52.6,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0161,NTTF Centre Gondia MIDC,Gondia,Gondia MIDC,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,30,42.2,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0161,NTTF Centre Gondia MIDC,Gondia,Gondia MIDC,rural,Govt,Turner / Machinist,Precision Engg,3,24,34,47.5,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0162,Tata Strive Centre Bhandara MIDC,Bhandara,Bhandara MIDC,rural,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,27,49.1,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0163,Lok Shikshan Sanstha ITI Bhandara MIDC,Bhandara,Bhandara MIDC,rural,Pvt,Solar PV Technician,Renewable Energy,4,6,10,65.0,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0164,NTTF Centre Bhandara MIDC,Bhandara,Bhandara MIDC,rural,Govt,Plumber,Construction,3,12,28,37.1,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0164,NTTF Centre Bhandara MIDC,Bhandara,Bhandara MIDC,rural,Pvt,Offset Printing Technology,Printing,3,12,21,8.0,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0164,NTTF Centre Bhandara MIDC,Bhandara,Bhandara MIDC,rural,Govt,Electrician,Electrical,3,24,53,53.2,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
